ALGORITMO,NPROC,QUANTUM,RODADA,TME
../main_prio_dynamic_quantum,10,10,18,6433.700000
../main_prio_dynamic_quantum,10,10,19,3140.200000
../main_prio_dynamic_quantum,10,10,20,4650.800000
../main_prio_dynamic_quantum,10,10,21,3894.500000
../main_prio_dynamic_quantum,10,10,22,5432.500000
../main_prio_dynamic_quantum,10,10,23,4945.100000
../main_prio_dynamic_quantum,10,10,24,6486.300000
../main_prio_dynamic_quantum,10,10,25,6861.500000
../main_prio_dynamic_quantum,10,10,26,7163.400000
../main_prio_dynamic_quantum,10,10,27,6147.200000
../main_prio_dynamic_quantum,10,10,28,7677.400000
../main_prio_dynamic_quantum,10,10,29,6477.500000
../main_prio_dynamic_quantum,10,10,30,5691.700000
../main_prio_dynamic_quantum,20,10,1,11184.700000
../main_prio_dynamic_quantum,20,10,2,12292.900000
../main_prio_dynamic_quantum,20,10,3,13182.250000
../main_prio_dynamic_quantum,20,10,4,13519.950000
../main_prio_dynamic_quantum,20,10,5,10540.000000
../main_prio_dynamic_quantum,20,10,6,10992.200000
../main_prio_dynamic_quantum,20,10,7,10189.000000
../main_prio_dynamic_quantum,20,10,8,16256.050000
../main_prio_dynamic_quantum,20,10,9,11205.100000
../main_prio_dynamic_quantum,20,10,10,7882.200000
../main_prio_dynamic_quantum,20,10,11,10673.550000
../main_prio_dynamic_quantum,20,10,12,12490.900000
../main_prio_dynamic_quantum,20,10,13,11197.100000
../main_prio_dynamic_quantum,20,10,14,12394.800000
../main_prio_dynamic_quantum,20,10,15,7208.300000
../main_prio_dynamic_quantum,20,10,16,13085.950000
../main_prio_dynamic_quantum,20,10,17,9982.250000
../main_prio_dynamic_quantum,20,10,18,9646.150000
../main_prio_dynamic_quantum,20,10,19,11059.600000
../main_prio_dynamic_quantum,20,10,20,12245.600000
../main_prio_dynamic_quantum,20,10,21,10952.050000
../main_prio_dynamic_quantum,20,10,22,13941.500000
../main_prio_dynamic_quantum,20,10,23,13270.100000
../main_prio_dynamic_quantum,20,10,24,11280.500000
../main_prio_dynamic_quantum,20,10,25,12869.500000
../main_prio_dynamic_quantum,20,10,26,9053.450000
../main_prio_dynamic_quantum,20,10,27,11653.250000
../main_prio_dynamic_quantum,20,10,28,15150.450000
../main_prio_dynamic_quantum,20,10,29,11943.950000
../main_prio_dynamic_quantum,20,10,30,14225.450000
../main_prio_dynamic_quantum,30,10,1,17743.800000
../main_prio_dynamic_quantum,30,10,2,17268.933333
../main_prio_dynamic_quantum,30,10,3,26503.066667
../main_prio_dynamic_quantum,30,10,4,21457.033333
../main_prio_dynamic_quantum,30,10,5,19524.400000
../main_prio_dynamic_quantum,30,10,6,20437.066667
../main_prio_dynamic_quantum,30,10,7,19432.100000
../main_prio_dynamic_quantum,30,10,8,21821.800000
../main_prio_dynamic_quantum,30,10,9,17785.800000
../main_prio_dynamic_quantum,30,10,10,23977.400000
../main_prio_dynamic_quantum,30,10,11,22293.066667
../main_prio_dynamic_quantum,30,10,12,22680.333333
../main_prio_dynamic_quantum,30,10,13,24396.966667
../main_prio_dynamic_quantum,30,10,14,13660.666667
../main_prio_dynamic_quantum,30,10,15,19179.900000
../main_prio_dynamic_quantum,30,10,16,19094.000000
../main_prio_dynamic_quantum,30,10,17,20941.500000
../main_prio_dynamic_quantum,30,10,18,20815.166667
../main_prio_dynamic_quantum,30,10,19,20907.800000
../main_prio_dynamic_quantum,30,10,20,20023.500000
../main_prio_dynamic_quantum,30,10,21,19751.233333
../main_prio_dynamic_quantum,30,10,22,21747.166667
../main_prio_dynamic_quantum,30,10,23,20455.900000
../main_prio_dynamic_quantum,30,10,24,24099.166667
../main_prio_dynamic_quantum,30,10,25,16015.166667
../main_prio_dynamic_quantum,30,10,26,22667.800000
../main_prio_dynamic_quantum,30,10,27,19182.500000
../main_prio_dynamic_quantum,30,10,28,18662.366667
../main_prio_dynamic_quantum,30,10,29,21347.600000
../main_prio_dynamic_quantum,30,10,30,19342.833333
../main_prio_dynamic_quantum,40,10,1,27026.450000
../main_prio_dynamic_quantum,40,10,2,26533.850000
../main_prio_dynamic_quantum,40,10,3,26116.825000
../main_prio_dynamic_quantum,40,10,4,33442.625000
../main_prio_dynamic_quantum,40,10,5,21737.325000
../main_prio_dynamic_quantum,40,10,6,25211.425000
../main_prio_dynamic_quantum,40,10,7,30659.900000
../main_prio_dynamic_quantum,40,10,8,22100.825000
../main_prio_dynamic_quantum,40,10,9,28093.175000
../main_prio_dynamic_quantum,40,10,10,24800.925000
../main_prio_dynamic_quantum,40,10,11,26638.750000
../main_prio_dynamic_quantum,40,10,12,23209.375000
../main_prio_dynamic_quantum,40,10,13,26721.700000
../main_prio_dynamic_quantum,40,10,14,29405.375000
../main_prio_dynamic_quantum,40,10,15,24283.950000
../main_prio_dynamic_quantum,40,10,16,26395.725000
../main_prio_dynamic_quantum,40,10,17,23507.350000
../main_prio_dynamic_quantum,40,10,18,28987.775000
../main_prio_dynamic_quantum,40,10,19,32166.425000
../main_prio_dynamic_quantum,40,10,20,32769.275000
../main_prio_dynamic_quantum,40,10,21,29053.150000
../main_prio_dynamic_quantum,40,10,22,27362.225000
../main_prio_dynamic_quantum,40,10,23,28493.800000
../main_prio_dynamic_quantum,40,10,24,25008.425000
../main_prio_dynamic_quantum,40,10,25,29589.000000
../main_prio_dynamic_quantum,40,10,26,29787.025000
../main_prio_dynamic_quantum,40,10,27,32690.575000
../main_prio_dynamic_quantum,40,10,28,23470.850000
../main_prio_dynamic_quantum,40,10,29,28679.875000
../main_prio_dynamic_quantum,40,10,30,26571.350000
../main_prio_dynamic_quantum,50,10,1,32783.560000
../main_prio_dynamic_quantum,50,10,2,28824.840000
../main_prio_dynamic_quantum,50,10,3,41785.820000
../main_prio_dynamic_quantum,50,10,4,34275.760000
../main_prio_dynamic_quantum,50,10,5,36635.240000
../main_prio_dynamic_quantum,50,10,6,35647.460000
../main_prio_dynamic_quantum,50,10,7,34055.180000
../main_prio_dynamic_quantum,50,10,8,29158.260000
../main_prio_dynamic_quantum,50,10,9,33527.920000
../main_prio_dynamic_quantum,50,10,10,33568.720000
../main_prio_dynamic_quantum,50,10,11,31351.280000
../main_prio_dynamic_quantum,50,10,12,39207.340000
../main_prio_dynamic_quantum,50,10,13,39416.440000
../main_prio_dynamic_quantum,50,10,14,36140.360000
../main_prio_dynamic_quantum,50,10,15,36302.600000
../main_prio_dynamic_quantum,50,10,16,38277.780000
../main_prio_dynamic_quantum,50,10,17,42799.440000
../main_prio_dynamic_quantum,50,10,18,35227.180000
../main_prio_dynamic_quantum,50,10,19,43800.080000
../main_prio_dynamic_quantum,50,10,20,36119.260000
../main_prio_dynamic_quantum,50,10,21,42048.620000
../main_prio_dynamic_quantum,50,10,22,41179.120000
../main_prio_dynamic_quantum,50,10,23,29725.640000
../main_prio_dynamic_quantum,50,10,24,38219.940000
../main_prio_dynamic_quantum,50,10,25,34201.520000
../main_prio_dynamic_quantum,50,10,26,31795.700000
../main_prio_dynamic_quantum,50,10,27,35947.700000
../main_prio_dynamic_quantum,50,10,28,35029.300000
../main_prio_dynamic_quantum,50,10,29,38702.000000
../main_prio_dynamic_quantum,50,10,30,28423.800000
../main_prio_dynamic_quantum,60,10,1,40835.866667
../main_prio_dynamic_quantum,60,10,2,48958.883333
../main_prio_dynamic_quantum,60,10,3,42031.150000
../main_prio_dynamic_quantum,60,10,4,42045.650000
../main_prio_dynamic_quantum,60,10,5,48610.150000
../main_prio_dynamic_quantum,60,10,6,41517.166667
../main_prio_dynamic_quantum,60,10,7,40266.116667
../main_prio_dynamic_quantum,60,10,8,39879.200000
../main_prio_dynamic_quantum,60,10,9,46755.816667
../main_prio_dynamic_quantum,60,10,10,47303.466667
../main_prio_dynamic_quantum,60,10,11,44675.850000
../main_prio_dynamic_quantum,60,10,12,40988.500000
../main_prio_dynamic_quantum,60,10,13,43850.300000
../main_prio_dynamic_quantum,60,10,14,45768.333333
../main_prio_dynamic_quantum,60,10,15,46877.050000
../main_prio_dynamic_quantum,60,10,16,41722.150000
../main_prio_dynamic_quantum,60,10,17,47753.783333
../main_prio_dynamic_quantum,60,10,18,47124.250000
../main_prio_dynamic_quantum,60,10,19,48994.800000
../main_prio_dynamic_quantum,60,10,20,46211.133333
../main_prio_dynamic_quantum,60,10,21,47096.300000
../main_prio_dynamic_quantum,60,10,22,37766.733333
../main_prio_dynamic_quantum,60,10,23,38031.000000
../main_prio_dynamic_quantum,60,10,24,49800.350000
../main_prio_dynamic_quantum,60,10,25,44046.983333
../main_prio_dynamic_quantum,60,10,26,36342.416667
../main_prio_dynamic_quantum,60,10,27,38748.516667
../main_prio_dynamic_quantum,60,10,28,41658.766667
../main_prio_dynamic_quantum,60,10,29,54217.416667
../main_prio_dynamic_quantum,60,10,30,38552.700000
../main_prio_dynamic_quantum,70,10,1,45673.571429
../main_prio_dynamic_quantum,70,10,2,53314.371429
../main_prio_dynamic_quantum,70,10,3,57859.271429
../main_prio_dynamic_quantum,70,10,4,59614.428571
../main_prio_dynamic_quantum,70,10,5,52930.828571
../main_prio_dynamic_quantum,70,10,6,56404.371429
../main_prio_dynamic_quantum,70,10,7,58998.857143
../main_prio_dynamic_quantum,70,10,8,56072.914286
../main_prio_dynamic_quantum,70,10,9,59781.857143
../main_prio_dynamic_quantum,70,10,10,54105.385714
../main_prio_dynamic_quantum,70,10,11,47237.171429
../main_prio_dynamic_quantum,70,10,12,57145.785714
../main_prio_dynamic_quantum,70,10,13,52518.057143
../main_prio_dynamic_quantum,70,10,14,48034.342857
../main_prio_dynamic_quantum,70,10,15,48727.500000
../main_prio_dynamic_quantum,70,10,16,52732.100000
../main_prio_dynamic_quantum,70,10,17,49168.542857
../main_prio_dynamic_quantum,70,10,18,58988.514286
../main_prio_dynamic_quantum,70,10,19,46585.785714
../main_prio_dynamic_quantum,70,10,20,51336.128571
../main_prio_dynamic_quantum,70,10,21,49014.642857
../main_prio_dynamic_quantum,70,10,22,55971.700000
../main_prio_dynamic_quantum,70,10,23,44244.600000
../main_prio_dynamic_quantum,70,10,24,56486.742857
../main_prio_dynamic_quantum,70,10,25,56527.942857
../main_prio_dynamic_quantum,70,10,26,50493.014286
../main_prio_dynamic_quantum,70,10,27,50720.128571
../main_prio_dynamic_quantum,70,10,28,57330.885714
../main_prio_dynamic_quantum,70,10,29,48924.642857
../main_prio_dynamic_quantum,70,10,30,50753.671429
../main_prio_dynamic_quantum,80,10,1,62709.312500
../main_prio_dynamic_quantum,80,10,2,65957.575000
../main_prio_dynamic_quantum,80,10,3,56241.650000
../main_prio_dynamic_quantum,80,10,4,60830.600000
../main_prio_dynamic_quantum,80,10,5,62237.662500
../main_prio_dynamic_quantum,80,10,6,61583.162500
../main_prio_dynamic_quantum,80,10,7,65296.050000
../main_prio_dynamic_quantum,80,10,8,65635.000000
../main_prio_dynamic_quantum,80,10,9,60057.925000
../main_prio_dynamic_quantum,80,10,10,52160.537500
../main_prio_dynamic_quantum,80,10,11,55459.400000
../main_prio_dynamic_quantum,80,10,12,66349.575000
../main_prio_dynamic_quantum,80,10,13,66402.687500
../main_prio_dynamic_quantum,80,10,14,67993.812500
../main_prio_dynamic_quantum,80,10,15,52349.675000
../main_prio_dynamic_quantum,80,10,16,62686.412500
../main_prio_dynamic_quantum,80,10,17,64546.825000
../main_prio_dynamic_quantum,80,10,18,55833.625000
../main_prio_dynamic_quantum,80,10,19,64195.912500
../main_prio_dynamic_quantum,80,10,20,70883.937500
../main_prio_dynamic_quantum,80,10,21,75888.825000
../main_prio_dynamic_quantum,80,10,22,61462.375000
../main_prio_dynamic_quantum,80,10,23,70384.912500
../main_prio_dynamic_quantum,80,10,24,66685.662500
../main_prio_dynamic_quantum,80,10,25,59571.800000
../main_prio_dynamic_quantum,80,10,26,70381.450000
../main_prio_dynamic_quantum,80,10,27,52245.950000
../main_prio_dynamic_quantum,80,10,28,50871.287500
../main_prio_dynamic_quantum,80,10,29,65927.950000
../main_prio_dynamic_quantum,80,10,30,69903.525000
../main_prio_dynamic_quantum,90,10,1,58941.133333
../main_prio_dynamic_quantum,90,10,2,65618.066667
../main_prio_dynamic_quantum,90,10,3,76204.888889
../main_prio_dynamic_quantum,90,10,4,73613.344444
../main_prio_dynamic_quantum,90,10,5,63874.933333
../main_prio_dynamic_quantum,90,10,6,61935.433333
../main_prio_dynamic_quantum,90,10,7,74585.755556
../main_prio_dynamic_quantum,90,10,8,71996.966667
../main_prio_dynamic_quantum,90,10,9,67649.600000
../main_prio_dynamic_quantum,90,10,10,71105.033333
../main_prio_dynamic_quantum,90,10,11,69594.400000
../main_prio_dynamic_quantum,90,10,12,72592.177778
../main_prio_dynamic_quantum,90,10,13,77789.266667
../main_prio_dynamic_quantum,90,10,14,75595.011111
../main_prio_dynamic_quantum,90,10,15,69994.477778
../main_prio_dynamic_quantum,90,10,16,75259.477778
../main_prio_dynamic_quantum,90,10,17,65955.411111
../main_prio_dynamic_quantum,90,10,18,65558.555556
../main_prio_dynamic_quantum,90,10,19,74629.877778
../main_prio_dynamic_quantum,90,10,20,77331.788889
../main_prio_dynamic_quantum,90,10,21,72134.377778
../main_prio_dynamic_quantum,90,10,22,66918.077778
../main_prio_dynamic_quantum,90,10,23,69961.566667
../main_prio_dynamic_quantum,90,10,24,75636.611111
../main_prio_dynamic_quantum,90,10,25,73587.466667
../main_prio_dynamic_quantum,90,10,26,74103.922222
../main_prio_dynamic_quantum,90,10,27,67222.100000
../main_prio_dynamic_quantum,90,10,28,70703.555556
../main_prio_dynamic_quantum,90,10,29,71316.055556
../main_prio_dynamic_quantum,90,10,30,73470.122222
../main_prio_dynamic_quantum,100,10,1,70110.250000
../main_prio_dynamic_quantum,100,10,2,83213.220000
../main_prio_dynamic_quantum,100,10,3,76829.510000
../main_prio_dynamic_quantum,100,10,4,87052.770000
../main_prio_dynamic_quantum,100,10,5,82460.080000
../main_prio_dynamic_quantum,100,10,6,77781.430000
../main_prio_dynamic_quantum,100,10,7,81332.570000
../main_prio_dynamic_quantum,100,10,8,101255.410000
../main_prio_dynamic_quantum,100,10,9,79017.640000
../main_prio_dynamic_quantum,100,10,10,90916.630000
../main_prio_dynamic_quantum,100,10,11,73353.180000
../main_prio_dynamic_quantum,100,10,12,84130.790000
../main_prio_dynamic_quantum,100,10,13,83097.730000
../main_prio_dynamic_quantum,100,10,14,84324.740000
../main_prio_dynamic_quantum,100,10,15,71607.580000
../main_prio_dynamic_quantum,100,10,16,84314.290000
../main_prio_dynamic_quantum,100,10,17,75664.250000
../main_prio_dynamic_quantum,100,10,18,79026.080000
../main_prio_dynamic_quantum,100,10,19,84843.150000
../main_prio_dynamic_quantum,100,10,20,87581.330000
../main_prio_dynamic_quantum,100,10,21,100260.220000
../main_prio_dynamic_quantum,100,10,22,83224.650000
../main_prio_dynamic_quantum,100,10,23,78362.410000
../main_prio_dynamic_quantum,100,10,24,69599.610000
../main_prio_dynamic_quantum,100,10,25,82085.470000
../main_prio_dynamic_quantum,100,10,26,85342.150000
../main_prio_dynamic_quantum,100,10,27,92638.040000
../main_prio_dynamic_quantum,100,10,28,88674.300000
../main_prio_dynamic_quantum,100,10,29,88759.680000
../main_prio_dynamic_quantum,100,10,30,79935.490000
../main_prio_dynamic_quantum,10,20,1,3826.700000
../main_prio_dynamic_quantum,10,20,2,3354.400000
../main_prio_dynamic_quantum,10,20,3,4251.900000
../main_prio_dynamic_quantum,10,20,4,2491.000000
../main_prio_dynamic_quantum,10,20,5,1832.200000
../main_prio_dynamic_quantum,10,20,6,3189.500000
../main_prio_dynamic_quantum,10,20,7,3017.900000
../main_prio_dynamic_quantum,10,20,8,2789.700000
../main_prio_dynamic_quantum,10,20,9,2111.900000
../main_prio_dynamic_quantum,10,20,10,3215.600000
../main_prio_dynamic_quantum,10,20,11,2421.600000
../main_prio_dynamic_quantum,10,20,12,3097.200000
../main_prio_dynamic_quantum,10,20,13,3980.600000
../main_prio_dynamic_quantum,10,20,14,2865.400000
../main_prio_dynamic_quantum,10,20,15,2543.700000
../main_prio_dynamic_quantum,10,20,16,4635.600000
../main_prio_dynamic_quantum,10,20,17,3763.900000
../main_prio_dynamic_quantum,10,20,18,2860.600000
../main_prio_dynamic_quantum,10,20,19,2633.900000
../main_prio_dynamic_quantum,10,20,20,2624.200000
../main_prio_dynamic_quantum,10,20,21,3015.400000
../main_prio_dynamic_quantum,10,20,22,1662.200000
../main_prio_dynamic_quantum,10,20,23,3498.400000
../main_prio_dynamic_quantum,10,20,24,2414.100000
../main_prio_dynamic_quantum,10,20,25,1619.600000
../main_prio_dynamic_quantum,10,20,26,3061.700000
../main_prio_dynamic_quantum,10,20,27,3486.000000
../main_prio_dynamic_quantum,10,20,28,3234.800000
../main_prio_dynamic_quantum,10,20,29,2647.900000
../main_prio_dynamic_quantum,10,20,30,2443.400000
../main_prio_dynamic_quantum,20,20,1,4356.750000
../main_prio_dynamic_quantum,20,20,2,3901.900000
../main_prio_dynamic_quantum,20,20,3,6321.550000
../main_prio_dynamic_quantum,20,20,4,8750.250000
../main_prio_dynamic_quantum,20,20,5,6823.750000
../main_prio_dynamic_quantum,20,20,6,7620.550000
../main_prio_dynamic_quantum,20,20,7,7190.350000
../main_prio_dynamic_quantum,20,20,8,6359.100000
../main_prio_dynamic_quantum,20,20,9,8153.550000
../main_prio_dynamic_quantum,20,20,10,8312.800000
../main_prio_dynamic_quantum,20,20,11,6611.200000
../main_prio_dynamic_quantum,20,20,12,6987.300000
../main_prio_dynamic_quantum,20,20,13,6332.000000
../main_prio_dynamic_quantum,20,20,14,8270.800000
../main_prio_dynamic_quantum,20,20,15,4928.450000
../main_prio_dynamic_quantum,20,20,16,6350.750000
../main_prio_dynamic_quantum,20,20,17,8075.100000
../main_prio_dynamic_quantum,20,20,18,7434.100000
../main_prio_dynamic_quantum,20,20,19,4722.950000
../main_prio_dynamic_quantum,20,20,20,7031.800000
../main_prio_dynamic_quantum,20,20,21,7665.350000
../main_prio_dynamic_quantum,20,20,22,4859.000000
../main_prio_dynamic_quantum,20,20,23,8361.000000
../main_prio_dynamic_quantum,20,20,24,6599.300000
../main_prio_dynamic_quantum,20,20,25,7103.800000
../main_prio_dynamic_quantum,20,20,26,5658.450000
../main_prio_dynamic_quantum,20,20,27,6745.150000
../main_prio_dynamic_quantum,20,20,28,6331.350000
../main_prio_dynamic_quantum,20,20,29,4230.250000
../main_prio_dynamic_quantum,20,20,30,7713.500000
../main_prio_dynamic_quantum,30,20,1,9703.233333
../main_prio_dynamic_quantum,30,20,2,10889.433333
../main_prio_dynamic_quantum,30,20,3,13623.800000
../main_prio_dynamic_quantum,30,20,4,13175.833333
../main_prio_dynamic_quantum,30,20,5,10262.900000
../main_prio_dynamic_quantum,30,20,6,12307.133333
../main_prio_dynamic_quantum,30,20,7,10346.166667
../main_prio_dynamic_quantum,30,20,8,10479.666667
../main_prio_dynamic_quantum,30,20,9,9861.566667
../main_prio_dynamic_quantum,30,20,10,10188.700000
../main_prio_dynamic_quantum,30,20,11,10523.633333
../main_prio_dynamic_quantum,30,20,12,12796.833333
../main_prio_dynamic_quantum,30,20,13,13433.033333
../main_prio_dynamic_quantum,30,20,14,10554.800000
../main_prio_dynamic_quantum,30,20,15,10923.166667
../main_prio_dynamic_quantum,30,20,16,8551.966667
../main_prio_dynamic_quantum,30,20,17,7355.033333
../main_prio_dynamic_quantum,30,20,18,13286.100000
../main_prio_dynamic_quantum,30,20,19,13051.933333
../main_prio_dynamic_quantum,30,20,20,7401.500000
../main_prio_dynamic_quantum,30,20,21,11741.200000
../main_prio_dynamic_quantum,30,20,22,11273.033333
../main_prio_dynamic_quantum,30,20,23,11294.800000
../main_prio_dynamic_quantum,30,20,24,11003.966667
../main_prio_dynamic_quantum,30,20,25,11276.200000
../main_prio_dynamic_quantum,30,20,26,11792.966667
../main_prio_dynamic_quantum,30,20,27,14018.066667
../main_prio_dynamic_quantum,30,20,28,8550.400000
../main_prio_dynamic_quantum,30,20,29,7308.800000
../main_prio_dynamic_quantum,30,20,30,12651.100000
../main_prio_dynamic_quantum,40,20,1,18504.175000
../main_prio_dynamic_quantum,40,20,2,14918.050000
../main_prio_dynamic_quantum,40,20,3,16216.450000
../main_prio_dynamic_quantum,40,20,4,15466.450000
../main_prio_dynamic_quantum,40,20,5,14722.450000
../main_prio_dynamic_quantum,40,20,6,10482.475000
../main_prio_dynamic_quantum,40,20,7,17697.350000
../main_prio_dynamic_quantum,40,20,8,13469.625000
../main_prio_dynamic_quantum,40,20,9,16059.925000
../main_prio_dynamic_quantum,40,20,10,15696.400000
../main_prio_dynamic_quantum,40,20,11,18259.225000
../main_prio_dynamic_quantum,40,20,12,13622.075000
../main_prio_dynamic_quantum,40,20,13,19365.200000
../main_prio_dynamic_quantum,40,20,14,14052.750000
../main_prio_dynamic_quantum,40,20,15,14365.800000
../main_prio_dynamic_quantum,40,20,16,12322.375000
../main_prio_dynamic_quantum,40,20,17,18480.675000
../main_prio_dynamic_quantum,40,20,18,18153.375000
../main_prio_dynamic_quantum,40,20,19,16755.700000
../main_prio_dynamic_quantum,40,20,20,15969.500000
../main_prio_dynamic_quantum,40,20,21,15954.450000
../main_prio_dynamic_quantum,40,20,22,16013.925000
../main_prio_dynamic_quantum,40,20,23,16821.625000
../main_prio_dynamic_quantum,40,20,24,11909.100000
../main_prio_dynamic_quantum,40,20,25,15654.550000
../main_prio_dynamic_quantum,40,20,26,14329.150000
../main_prio_dynamic_quantum,40,20,27,14627.650000
../main_prio_dynamic_quantum,40,20,28,11612.400000
../main_prio_dynamic_quantum,40,20,29,17408.250000
../main_prio_dynamic_quantum,40,20,30,17148.475000
../main_prio_dynamic_quantum,50,20,1,25395.620000
../main_prio_dynamic_quantum,50,20,2,19569.700000
../main_prio_dynamic_quantum,50,20,3,17531.060000
../main_prio_dynamic_quantum,50,20,4,22086.600000
../main_prio_dynamic_quantum,50,20,5,18582.880000
../main_prio_dynamic_quantum,50,20,6,19993.440000
../main_prio_dynamic_quantum,50,20,7,23788.680000
../main_prio_dynamic_quantum,50,20,8,21214.140000
../main_prio_dynamic_quantum,50,20,9,14913.540000
../main_prio_dynamic_quantum,50,20,10,24150.780000
../main_prio_dynamic_quantum,50,20,11,18986.200000
../main_prio_dynamic_quantum,50,20,12,21436.760000
../main_prio_dynamic_quantum,50,20,13,24743.800000
../main_prio_dynamic_quantum,50,20,14,20995.860000
../main_prio_dynamic_quantum,50,20,15,18115.160000
../main_prio_dynamic_quantum,50,20,16,20983.460000
../main_prio_dynamic_quantum,50,20,17,21517.060000
../main_prio_dynamic_quantum,50,20,18,18647.440000
../main_prio_dynamic_quantum,50,20,19,20484.180000
../main_prio_dynamic_quantum,50,20,20,22196.940000
../main_prio_dynamic_quantum,50,20,21,19391.900000
../main_prio_dynamic_quantum,50,20,22,16695.080000
../main_prio_dynamic_quantum,50,20,23,22401.900000
../main_prio_dynamic_quantum,50,20,24,19491.060000
../main_prio_dynamic_quantum,50,20,25,17975.120000
../main_prio_dynamic_quantum,50,20,26,18001.920000
../main_prio_dynamic_quantum,50,20,27,14254.720000
../main_prio_dynamic_quantum,50,20,28,18809.340000
../main_prio_dynamic_quantum,50,20,29,13942.560000
../main_prio_dynamic_quantum,50,20,30,22653.140000
../main_prio_dynamic_quantum,60,20,1,20633.466667
../main_prio_dynamic_quantum,60,20,2,24689.416667
../main_prio_dynamic_quantum,60,20,3,23695.333333
../main_prio_dynamic_quantum,60,20,4,20764.766667
../main_prio_dynamic_quantum,60,20,5,22700.466667
../main_prio_dynamic_quantum,60,20,6,23221.383333
../main_prio_dynamic_quantum,60,20,7,21402.800000
../main_prio_dynamic_quantum,60,20,8,24926.966667
../main_prio_dynamic_quantum,60,20,9,22278.933333
../main_prio_dynamic_quantum,60,20,10,25796.333333
../main_prio_dynamic_quantum,60,20,11,26351.483333
../main_prio_dynamic_quantum,60,20,12,26594.333333
../main_prio_dynamic_quantum,60,20,13,23920.716667
../main_prio_dynamic_quantum,60,20,14,21292.800000
../main_prio_dynamic_quantum,60,20,15,25244.066667
../main_prio_dynamic_quantum,60,20,16,25901.166667
../main_prio_dynamic_quantum,60,20,17,23343.416667
../main_prio_dynamic_quantum,60,20,18,29154.916667
../main_prio_dynamic_quantum,60,20,19,20271.966667
../main_prio_dynamic_quantum,60,20,20,23858.816667
../main_prio_dynamic_quantum,60,20,21,25616.633333
../main_prio_dynamic_quantum,60,20,22,27227.766667
../main_prio_dynamic_quantum,60,20,23,21515.366667
../main_prio_dynamic_quantum,60,20,24,30017.183333
../main_prio_dynamic_quantum,60,20,25,23772.950000
../main_prio_dynamic_quantum,60,20,26,24979.233333
../main_prio_dynamic_quantum,60,20,27,20228.383333
../main_prio_dynamic_quantum,60,20,28,26230.500000
../main_prio_dynamic_quantum,60,20,29,25790.466667
../main_prio_dynamic_quantum,60,20,30,17822.550000
../main_prio_dynamic_quantum,70,20,1,30653.385714
../main_prio_dynamic_quantum,70,20,2,27886.528571
../main_prio_dynamic_quantum,70,20,3,25925.157143
../main_prio_dynamic_quantum,70,20,4,24846.671429
../main_prio_dynamic_quantum,70,20,5,29712.185714
../main_prio_dynamic_quantum,70,20,6,30544.300000
../main_prio_dynamic_quantum,70,20,7,25420.942857
../main_prio_dynamic_quantum,70,20,8,25746.385714
../main_prio_dynamic_quantum,70,20,9,30807.071429
../main_prio_dynamic_quantum,70,20,10,27485.414286
../main_prio_dynamic_quantum,70,20,11,34241.842857
../main_prio_dynamic_quantum,70,20,12,32254.742857
../main_prio_dynamic_quantum,70,20,13,27036.700000
../main_prio_dynamic_quantum,70,20,14,27602.442857
../main_prio_dynamic_quantum,70,20,15,25666.842857
../main_prio_dynamic_quantum,70,20,16,27841.457143
../main_prio_dynamic_quantum,70,20,17,22869.085714
../main_prio_dynamic_quantum,70,20,18,27927.500000
../main_prio_dynamic_quantum,70,20,19,25136.942857
../main_prio_dynamic_quantum,70,20,20,35396.285714
../main_prio_dynamic_quantum,70,20,21,31451.128571
../main_prio_dynamic_quantum,70,20,22,31180.700000
../main_prio_dynamic_quantum,70,20,23,24661.757143
../main_prio_dynamic_quantum,70,20,24,33590.828571
../main_prio_dynamic_quantum,70,20,25,24587.985714
../main_prio_dynamic_quantum,70,20,26,28918.014286
../main_prio_dynamic_quantum,70,20,27,25464.614286
../main_prio_dynamic_quantum,70,20,28,22712.785714
../main_prio_dynamic_quantum,70,20,29,30303.142857
../main_prio_dynamic_quantum,70,20,30,27855.714286
../main_prio_dynamic_quantum,80,20,1,28179.700000
../main_prio_dynamic_quantum,80,20,2,22774.575000
../main_prio_dynamic_quantum,80,20,3,28283.900000
../main_prio_dynamic_quantum,80,20,4,27401.087500
../main_prio_dynamic_quantum,80,20,5,27956.125000
../main_prio_dynamic_quantum,80,20,6,28235.537500
../main_prio_dynamic_quantum,80,20,7,28081.975000
../main_prio_dynamic_quantum,80,20,8,25766.462500
../main_prio_dynamic_quantum,80,20,9,30735.762500
../main_prio_dynamic_quantum,80,20,10,31169.575000
../main_prio_dynamic_quantum,80,20,11,31770.775000
../main_prio_dynamic_quantum,80,20,12,30464.837500
../main_prio_dynamic_quantum,80,20,13,27410.587500
../main_prio_dynamic_quantum,80,20,14,31264.125000
../main_prio_dynamic_quantum,80,20,15,31240.937500
../main_prio_dynamic_quantum,80,20,16,35207.337500
../main_prio_dynamic_quantum,80,20,17,36078.812500
../main_prio_dynamic_quantum,80,20,18,27070.550000
../main_prio_dynamic_quantum,80,20,19,32273.862500
../main_prio_dynamic_quantum,80,20,20,34663.362500
../main_prio_dynamic_quantum,80,20,21,29087.950000
../main_prio_dynamic_quantum,80,20,22,32614.250000
../main_prio_dynamic_quantum,80,20,23,29927.962500
../main_prio_dynamic_quantum,80,20,24,36200.612500
